name,website,url
SIMPRO SOLUTIONS,http://simprosolutions.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
ABRAVO GMBH,https://abravo.de/index.php?tar=abravo&utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
NMS CALLCENTER,http://nms.com.vn/en/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
ARC QUALITY SOLUTIONS,https://arcqs.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
DEPLOYED,https://deployedstaff.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
AGENTS REPUBLIC INC.,http://www.agentsrepublic.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
ABERDEEN,https://www.aberdeen.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
GETCALLERS,https://www.getcallers.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
INTEGRES CONTACT CENTER,http://integres.net/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
OASIS MARKETING SOLUTIONS,https://oasismarketingsolutions.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
ADENTCOM,http://adentcom.net?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
DOCTOR SAC CONTACT CENTER,http://www.doctorsac.com.br?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
YORK CONSULTING,http://yorkc.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
WECALL,https://www.wecall.fr/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
PLEGMA NET,https://plegmanet.gr/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
TELEREP,http://www.telerep.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
ENTERCOM TELEMARKETING LTD.,http://www.entercom.hu/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=7
PROFESSIONAL SERVICES,https://proserves.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
ALLEGHENY ANSWERING SERVICE,https://www.answering-svc.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
ALLSITE,https://www.allsite.se/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
"ROYAL GLOBAL SERVICES, INC",http://www.royalcargo.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
DOMICALL S.R.O.,http://domicall.cz/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
PHONE NET,http://www.phonenetinc.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
LEMON BUSINESS SOLUTIONS,http://www.no-sour-business.co.uk/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
CONTACT 121,https://www.contact121.com.au/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
3C CONTACT SERVICES,https://3ccontactservices.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
LIVESALESMAN,https://livesalesman.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
AXION DATA,http://axiondata.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
NUVIEW MARKETING,http://www.nuviewmarketing.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
"SIMPLE SOLUTIONS CC, LLC",https://simplesolutionscc.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
VELAN HEALTHCARE SERVICES,https://www.velanhcs.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
ARSELEN COMMUNICATION,https://www.arselen-communication.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
MOTIVA CONTACT CENTERS,http://www.motivacc.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
PLURICALL,https://pluricall.pt/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
SIGNIFICO,https://www.significo.hr/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
ONLINE VA TEAM,https://www.onlinevateam.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
EXECUTIVE BOUTIQUE CALL CENTER,https://ebcallcenter.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
EURO-TEL S.P.A.,http://www.euro-tel.it/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
HRM CENTER KFT.,http://hrmcenter.hu/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
APPTEL KFT.,http://www.apptel.hu/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=8
ARCH GLOBAL,http://www.archglobalsolutions.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
BUKIT BPO,http://www.bukitbpo.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
CONSISTENT,https://www.consistent.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
CONVOSO,https://www.convoso.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
BCC,http://bcc.media?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
ACCESSIA LP,https://www.accessia.gr/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
VALASYS MEDIA,https://valasys.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
HUMACH,https://humach.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
BMPB FRANCE,https://bmpb.fr/en/accueil-english/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
EDVLAB COMMUNICATIONS,https://www.edvlab.de/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
DVS,http://www.dvs-ltd.co.uk/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
VOXPARK GMBH,http://www.voxpark.de/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
PRO-CONSULTING,https://pro-consulting.ua/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
GOLDEN GATE BPO SOLUTIONS,http://goldengatebpo.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
H1 COMMUNICATION AB,https://h1.se/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
WORLD PERFORMANCE GROUP LTD.,http://www.worldpgl.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
FORREST MARKETING GROUP,https://www.fmgroup.com.au?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
TOUCAN TELEMARKETING,https://toucantelemarketing.co.uk/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
AKTIVCALLS,http://www.call-center-romania.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
FILWEB ASIA INC,https://www.filwebasia.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
UNITY4,https://www.unity4.com/contact-us/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
SHIPRIGHT,https://shipright.biz/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
OUTBOUND CALLER,https://outboundcaller.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
INFOMEDIA NUSANTARA,http://www.infomedia.co.id?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
MOD ASSISTANTS,https://www.modassistants.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
CHIMA SERVICES SDN BHD,http://chima.com.my/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=9
NEXTCALL,http://www.nextcallglobal.co.uk/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
REDECALL,http://www.redecall.com.br?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
CALL CENTERL LEAD,https://callcenterlead.net/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
ADELINA BPO,https://www.adelinabpo.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
PROCALL,https://procall.hr/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
PRIME COMMUNICATIONS,http://www.primetas.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
REVA GLOBAL LLC,https://www.revaglobalmd.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
ALLTRES,https://alltres.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
TASKBULLET,http://www.taskbullet.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
NUMERO BLU SERVIZI S.P.A.,http://www.numeroblu.it/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
PCS CALL CENTER,https://lead-masters.net/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
AU TELECOM LLC,https://autelecom.net?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
BPO WORLDWIDE,http://bpoww.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
OFFICE LINK,http://www.office-link.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
"SAFETYCALL INTERNATIONAL, LLC",https://safetycall.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
ANSWERAIDE,https://answeraide.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
MAXIMA SERVICE,https://maxima.de/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
PARAGON MARKETING PROJECTS,https://www.paragonmarketing.co.uk?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
INDICOM S.A.,http://www.indicom.com.ar/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
AICOM SOLUTIONS,http://www.aicomsolutions.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
EUPHONE LINE KFT.,http://euphone.hu/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
FREETECH SOLUTIONS,http://www.freetechsolutions.com.ar?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
TRADE CALL CENTER,http://www.tradecallcenter.it/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
COMMUNICATE TO CONNECT C2C,https://c2ccallcenter.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
SIGNMORE,https://www.signmore.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
INTEGRITY NET CALL CENTER,https://www.integritybpo.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
QUOTAPOINT GMBH FRANKFURT,http://quotapoint.de/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
GLOBAL EMPIRE CORPORATION,https://www.globalempire.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=10
ONE THE SRL,https://www.one-os.it/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
MAKESYOULOCAL P/S,https://www.makesyoulocal.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
ANSWERMYPHONE,http://www.notjustphoneanswering.co.uk/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
PAPERCLIP ADMIN,http://www.paperclipadmin.co.uk/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
ATALIAN INTERACTIVE,http://www.atalian-interactive.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
UTEL GLOBAL COMPANY LIMITED,https://www.utel.co.tz/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
ONE CONTACT BY GRUPO MIGESA,https://www.onecontact.com.mx/en/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
"ADEPT CONSULTING SERVICES, INC.",http://www.adeptusa.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
XTENDO GROUP | BPO,https://www.xtendo.biz?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
HABILISS VIRTUAL ASSISTANT SERVICES,https://www.habiliss.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
EXPERTRANS BPO,http://expertrans.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
INTAN INTERNATIONAL,https://www.intan.de/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
KATRIUM,https://katrium.eu/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
ACCESS TELEMARKET,http://team-access.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
"ALL USA PARTNERS, LLC",http://www.allusa.net/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
M+ GROUP,http://www.mpluscc.com/hr?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
DCDIAL,https://www.dcdial.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
PM & PARTNER MARKETING CONSULTING GMBH,https://pm-p.de/en/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
POWERHOUSE CONSULTING INC,http://powerhouse1.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
AQUARIUS,http://www.aquariusuk.co.uk?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
UK CPM,http://www.uk.cpm-int.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
G&G IDEE E SOLUZIONI,https://www.ggies.it/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
LAQUEST INC,https://www.laquest.net?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
IMPACT CALL CENTER,http://www.impactcallcentre.co.uk?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
ONE TOUCH SOLUTIONS,http://www.1touchsolutions.ca?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
SIGRID.AI,http://www.sigrid.ai?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
"RSVP COMMUNICATIONS, INC",http://www.rsvpcomm.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
GROW YOUR SALES PIPELINE,http://www.growyoursalespipeline.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
WITCOM MARKETING,https://witcommarketing.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=11
CONCERTO - CONTACT CENTER,https://concerto-crm.it/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
EXACTOR BPO,http://www.exactor.com.ar/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
SIMON & FOCKEN BREMEN,https://www.invitel-unternehmensgruppe.de/de/simon-focken/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
MOBILIZE.AI LLC,http://www.mobilize.ai?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
MEKKA COMMUNICATIONS INCORPORATED,https://www.mekkacommunications.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
ECCOTEL TELEMARKETING GMBH,https://www2.eccotel.at?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
IBT,https://www.ibtevolve.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
MARKETONE INTERNATIONAL,http://marketone.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
PEPPER VA,http://www.peppervirtualassistant.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
ANTS,https://rely-on-ants.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
THE OUTSOURCE COMPANY,http://outsource.africa?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
TRANSPARENT BPO,https://www.transparentbpo.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
RCM CENTRIC INC.,https://rcmcentric.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
OUTBOUNDIFY,http://outboundify.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
ICONTACT-AR,http://www.icontact-ar.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
ARENACX,http://www.arenacx.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
DEALIST SOLUTIONS,https://dealist.solutions/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
NS OUTSOURCING,https://www.nsoutsourcing.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
ADELACU,https://www.adelacu.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
YELLO C.V.,https://yello.be/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
SMART OFFSHORE SOLUTIONS,https://smartoffshoresolutions.com.au/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
IWANTHELP,http://www.iwanthelp.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
CENTRO CDX,https://centrocdx.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
ZAPHYRE,https://zaphyrpro.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=12
BPO SERVICES,https://www.bposervices.lv/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
GELD DATA D.O.O.,https://geld.hr/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
AUTOMATED BUSINESS SOLUTIONS INTERNATIONAL,https://absiteam.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
TECH MANOS,http://www.techmanos.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
FRONT DESK HELPERS,https://frontdeskhelpers.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
TRANSCEND - PALESTINE,http://transcend.ps/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
2B1 GROUP SRL,http://www.2b1group.it/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
VISIONARY OUTSOURCING SOLUTIONS,https://visionaryoutsourcingsolutions.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
AZUR DIALOG,https://www.azurdialog.de/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
INDACO,http://indacodirect.it/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
TELESTAR COMMUNICATIONS,https://www.telestarcom.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
PREMIERE BUSINESS SOLUTIONS,http://www.pbsolutions1.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
"THE HELLER GROUP, INC.",http://www.thehellergroupinc.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
ELSŐ HAZAI ADATKEZELŐ LTD.,http://www.adatkezelo.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
HÖRER UND FLAMME,https://www.hoerer-flamme.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
RAM MARKETING,http://www.rammarketing.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
TRACEY PLANT + ASSOCIATES,http://www.traceyplant.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
SYNERGY WORLD CALL CENTER,https://synergywcc.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
WORLD WIDE OUTSOURCE SOLUTIONS LLC,https://wwoutsourcesolutions.com?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
GLOBAL SERVICES BPO,http://globalservicesbpo.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
IDEAS DIFERENTES,http://www.id-peru.com.pe/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
HANSEATIC DIALOG,https://www.hanseatic-dialog.de/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
EMSCO SOLUTIONS,https://www.emscosolutions.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=13
CALL CENTER SOLUTIONS,http://callcentersolutions.co.uk/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=14
STAFFVIRTUAL,http://www.staffvirtual.com/?utm_campaign=directory&utm_medium=referral&utm_source=themanifest.com,https://themanifest.com/call-centers/survey/companies?page=14
